f_date,input_date,s_input_date,week_of_year,input_week_day,puin,cnt
20191022,20190915,2019-09-15,37,7,1781806734,902
20191022,20191015,2019-10-15,42,2,3531033244,485
20191022,20191020,2019-10-20,42,7,1804144853,500
20191022,20190822,2019-08-22,34,4,1781806667,1370
20191022,20190822,2019-08-22,34,4,1781807945,1302
20191022,20190830,2019-08-30,35,5,1781808471,1506
20191022,20190902,2019-09-02,36,1,1781808703,1342
20191022,20190920,2019-09-20,38,5,1781808471,1255
20191022,20190925,2019-09-25,39,3,1781807441,1254
20191022,20191002,2019-10-02,40,3,1848146723,561
20191022,20190910,2019-09-10,37,2,1660211396,500
20191022,20191020,2019-10-20,42,7,1781807461,947
20191022,20191019,2019-10-19,42,6,1781806909,1019
20191022,20191020,2019-10-20,42,7,2931323584,503
20191022,20190914,2019-09-14,37,6,1140173450,286
20191022,20190828,2019-08-28,35,3,3321779464,334
20191022,20190928,2019-09-28,39,6,1504400350,496
20191022,20190928,2019-09-28,39,6,1781809788,976
20191022,20190921,2019-09-21,38,6,2225130883,501
20191022,20190830,2019-08-30,35,5,1921431481,400
20191022,20191007,2019-10-07,41,1,1781809819,884
20191022,20191006,2019-10-06,40,7,2252326496,500
20191022,20191017,2019-10-17,42,4,2976786729,1
20191022,20191014,2019-10-14,42,1,1781806909,1206
20191022,20191019,2019-10-19,42,6,2713129639,219681
20191022,20191021,2019-10-21,43,1,2105858172,456
20191022,20191009,2019-10-09,41,3,2680486890,500
20191022,20190818,2019-08-18,33,7,2478637939,818
20191022,20190901,2019-09-01,35,7,3321779464,219
20191022,20190923,2019-09-23,39,1,1781807461,1279
20191022,20190901,2019-09-01,35,7,1781808832,1069
20191022,20190822,2019-08-22,34,4,1694814142,501
20191022,20190913,2019-09-13,37,5,1001001877189,500
20191022,20191008,2019-10-08,41,2,1781808719,1179
20191022,20191012,2019-10-12,41,6,1781807216,924
20191022,20191014,2019-10-14,42,1,1921426906,500
20191022,20191018,2019-10-18,42,5,1781808471,1184
20191022,20191021,2019-10-21,43,1,2252326496,348
20191022,20190828,2019-08-28,35,3,1992812958,500
20191022,20190911,2019-09-11,37,3,3531033244,462
20191022,20190901,2019-09-01,35,7,2105858172,89
20191022,20191005,2019-10-05,40,6,1656351064,498
20191022,20191021,2019-10-21,43,1,1001001962555,19
20191022,20190827,2019-08-27,35,2,3357604587,714
20191022,20190916,2019-09-16,38,1,1921431481,309
20191022,20190905,2019-09-05,36,4,2252326496,476
20191022,20191014,2019-10-14,42,1,3428867428,394
20191022,20191017,2019-10-17,42,4,1781807216,1098
20191022,20191019,2019-10-19,42,6,1693921771,497
20191022,20190924,2019-09-24,39,2,1615989293,497
20191022,20191020,2019-10-20,42,7,2606863014,500
20191022,20190829,2019-08-29,35,4,1781808703,1677
20191022,20190920,2019-09-20,38,5,1693921771,502
20191022,20190929,2019-09-29,39,7,3332834764,491
20191022,20190915,2019-09-15,37,7,1781810443,915
20191022,20190928,2019-09-28,39,6,1686044523,497
20191022,20190921,2019-09-21,38,6,3321779464,332
20191022,20190924,2019-09-24,39,2,2269829235,370
20191022,20190922,2019-09-22,38,7,2164312964,179
20191022,20190927,2019-09-27,39,5,3021573833,1159
20191022,20190910,2019-09-10,37,2,2164312964,369
20191022,20190923,2019-09-23,39,1,1781807216,1260
20191022,20191009,2019-10-09,41,3,2713129639,220222
20191022,20191022,2019-10-22,43,2,1781808703,1207
20191022,20191009,2019-10-09,41,3,1781806909,1271
20191022,20190831,2019-08-31,35,6,1781806734,1064
20191022,20190905,2019-09-05,36,4,1542698720,399
20191022,20190909,2019-09-09,37,1,1781809449,1255
20191022,20190912,2019-09-12,37,4,1781810443,1355
20191022,20190921,2019-09-21,38,6,2606863014,500
20191022,20191004,2019-10-04,40,5,1803170283,500
20191022,20190909,2019-09-09,37,1,1686044523,500
20191022,20190915,2019-09-15,37,7,1781806251,910
20191022,20190921,2019-09-21,38,6,1693921771,500
20191022,20191012,2019-10-12,41,6,3531033244,258
20191022,20190922,2019-09-22,38,7,1781807945,1008
20191022,20190915,2019-09-15,37,7,3357604587,571
20191022,20191006,2019-10-06,40,7,1921426906,500
20191022,20191016,2019-10-16,42,3,1781806909,1104
20191022,20191016,2019-10-16,42,3,2680486890,501
20191022,20190828,2019-08-28,35,3,1656351064,270
20191022,20190818,2019-08-18,33,7,1140173450,389
20191022,20191013,2019-10-13,41,7,1001001980328,500
20191022,20190819,2019-08-19,34,1,1781808719,1430
20191022,20190916,2019-09-16,38,1,2105858172,417
20191022,20190924,2019-09-24,39,2,1685943040,507
20191022,20190913,2019-09-13,37,5,1693921771,500
20191022,20190923,2019-09-23,39,1,1921423202,403
20191022,20190820,2019-08-20,34,2,1759863460,859
20191022,20190906,2019-09-06,36,5,1781809449,1481
20191022,20190917,2019-09-17,38,2,1781810030,1329
20191022,20190926,2019-09-26,39,4,1643982571,499
20191022,20190928,2019-09-28,39,6,1781806667,966
20191022,20190825,2019-08-25,34,7,1655241805,500
20191022,20190907,2019-09-07,36,6,1781807945,991
20191022,20190923,2019-09-23,39,1,1781807945,1206
20191022,20190914,2019-09-14,37,6,3021573833,985
20191022,20191012,2019-10-12,41,6,1781808703,917
20191022,20191012,2019-10-12,41,6,1781809819,952
20191022,20190820,2019-08-20,34,2,1001000197449,12
20191022,20190916,2019-09-16,38,1,1833528556,498
20191022,20190826,2019-08-26,35,1,1921423202,386
20191022,20190922,2019-09-22,38,7,1781807216,998
20191022,20190909,2019-09-09,37,1,1615989293,500
20191022,20190918,2019-09-18,38,3,3021573833,1260
20191022,20191005,2019-10-05,40,6,1001001962555,500
20191022,20191009,2019-10-09,41,3,2158351255,619
20191022,20191011,2019-10-11,41,5,3107361624,732
20191022,20190914,2019-09-14,37,6,1921426906,10
20191022,20191021,2019-10-21,43,1,2269829235,324
20191022,20191018,2019-10-18,42,5,1804144853,277
20191022,20191006,2019-10-06,40,7,1001000286250,437
20191022,20191013,2019-10-13,41,7,3516139149,328
20191022,20191016,2019-10-16,42,3,3201287628,498
20191022,20190921,2019-09-21,38,6,2713129639,229610
20191022,20190925,2019-09-25,39,3,1660211396,500
20191022,20190925,2019-09-25,39,3,1781806909,1336
20191022,20191002,2019-10-02,40,3,1781808471,687
20191022,20190912,2019-09-12,37,4,2158351255,625
20191022,20191004,2019-10-04,40,5,1660211396,501
20191022,20191012,2019-10-12,41,6,1781806734,934
20191022,20191017,2019-10-17,42,4,2164312964,563
20191022,20191021,2019-10-21,43,1,3516139149,279
20191022,20190831,2019-08-31,35,6,1803170283,49
20191022,20191016,2019-10-16,42,3,1921426906,500
20191022,20191022,2019-10-22,43,2,1001000286087,1133
20191022,20191004,2019-10-04,40,5,2269829235,120
20191022,20190930,2019-09-30,40,1,1001000196957,488
20191022,20190917,2019-09-17,38,2,1804144853,502
20191022,20191017,2019-10-17,42,4,1001001962555,206
20191022,20190818,2019-08-18,33,7,1781809449,1144
20191022,20190827,2019-08-27,35,2,1781808471,1180
20191022,20190903,2019-09-03,36,2,2164312964,419
20191022,20190927,2019-09-27,39,5,1781807016,1242
20191022,20191009,2019-10-09,41,3,3617694639,499
20191022,20190907,2019-09-07,36,6,1781807016,1040
20191022,20191010,2019-10-10,41,4,1598232245,500
20191022,20191012,2019-10-12,41,6,2153886484,251
20191022,20190918,2019-09-18,38,3,1781808143,1365
20191022,20190928,2019-09-28,39,6,2252326496,500
20191022,20191004,2019-10-04,40,5,1833528556,500
20191022,20191017,2019-10-17,42,4,1781806251,1169
20191022,20191012,2019-10-12,41,6,1656351064,500
20191022,20191005,2019-10-05,40,6,1781808471,735
20191022,20190816,2019-08-16,33,5,2158351255,626
20191022,20190823,2019-08-23,34,5,3464284705,385
20191022,20190925,2019-09-25,39,3,3321779464,337
20191022,20191002,2019-10-02,40,3,1655241805,464
20191022,20190924,2019-09-24,39,2,1001001962555,500
20191022,20190828,2019-08-28,35,3,2252326496,6
20191022,20190823,2019-08-23,34,5,1921421883,384
20191022,20190920,2019-09-20,38,5,1001002030011,360
20191022,20190909,2019-09-09,37,1,3321779464,274
20191022,20191011,2019-10-11,41,5,1701790981,500
20191022,20190822,2019-08-22,34,4,1781809819,1304
20191022,20190909,2019-09-09,37,1,1921425583,498
20191022,20190926,2019-09-26,39,4,2606863014,500
20191022,20191013,2019-10-13,41,7,1656171864,495
20191022,20191005,2019-10-05,40,6,1781807461,777
20191022,20190922,2019-09-22,38,7,2153886484,156
20191022,20191006,2019-10-06,40,7,1504400350,306
20191022,20191021,2019-10-21,43,1,3357604587,124
20191022,20190924,2019-09-24,39,2,3357604587,64
20191022,20190817,2019-08-17,33,6,1643982571,6
20191022,20190923,2019-09-23,39,1,3592397569,960
20191022,20190907,2019-09-07,36,6,1504400350,268
20191022,20190922,2019-09-22,38,7,1694814142,250
20191022,20191022,2019-10-22,43,2,3592397569,2387
20191022,20191012,2019-10-12,41,6,1656171864,495
20191022,20191011,2019-10-11,41,5,1833528556,500
20191022,20190921,2019-09-21,38,6,1781808719,1038
20191022,20190929,2019-09-29,39,7,1781807216,1228
20191022,20190910,2019-09-10,37,2,1598232245,500
20191022,20190821,2019-08-21,34,3,1781806909,1458
20191022,20190829,2019-08-29,35,4,2976786729,785
20191022,20190906,2019-09-06,36,5,1615989293,498
20191022,20190911,2019-09-11,37,3,1781810030,1330
20191022,20190930,2019-09-30,40,1,3592397569,1670
20191022,20190918,2019-09-18,38,3,1615989293,494
20191022,20191014,2019-10-14,42,1,1992602239,277
20191022,20191019,2019-10-19,42,6,3516139149,121
20191022,20191018,2019-10-18,42,5,1001001962555,43
20191022,20191009,2019-10-09,41,3,1781806667,1267
20191022,20191017,2019-10-17,42,4,1781810497,1111
20191022,20191020,2019-10-20,42,7,1659296564,500
20191022,20190921,2019-09-21,38,6,3021573833,1154
20191022,20190924,2019-09-24,39,2,1781808719,1271
20191022,20190925,2019-09-25,39,3,226864582,500
20191022,20190926,2019-09-26,39,4,1504400350,412
20191022,20191003,2019-10-03,40,4,3428867428,172
20191022,20190911,2019-09-11,37,3,1921421883,500
20191022,20190920,2019-09-20,38,5,3516139149,454
20191022,20191005,2019-10-05,40,6,3428867428,182
20191022,20190824,2019-08-24,34,6,1781806251,796
20191022,20190918,2019-09-18,38,3,1921421883,500
20191022,20190910,2019-09-10,37,2,1921424720,500
20191022,20190921,2019-09-21,38,6,1921423202,402
20191022,20190830,2019-08-30,35,5,1001000196957,201
20191022,20191012,2019-10-12,41,6,3592397569,1199
20191022,20191004,2019-10-04,40,5,2158351255,620
20191022,20190912,2019-09-12,37,4,1781808719,1333
20191022,20190816,2019-08-16,33,5,3428867428,509
20191022,20190831,2019-08-31,35,6,1781808471,1033
20191022,20190903,2019-09-03,36,2,2105858172,334
20191022,20190910,2019-09-10,37,2,3201287628,500
20191022,20190825,2019-08-25,34,7,3507123484,238
20191022,20191003,2019-10-03,40,4,2225130883,500
20191022,20191017,2019-10-17,42,4,2713129639,235770
20191022,20190906,2019-09-06,36,5,1781808832,1510
20191022,20190830,2019-08-30,35,5,1921424720,499
20191022,20190930,2019-09-30,40,1,1833528556,501
20191022,20191020,2019-10-20,42,7,1803170283,500
20191022,20191022,2019-10-22,43,2,3507123484,396
20191022,20191009,2019-10-09,41,3,1659296564,500
20191022,20191015,2019-10-15,42,2,1542698720,429
20191022,20191004,2019-10-04,40,5,1655241805,499
20191022,20191007,2019-10-07,41,1,3107361624,146
20191022,20191014,2019-10-14,42,1,1001000197107,500
20191022,20190912,2019-09-12,37,4,3428867428,565
20191022,20190826,2019-08-26,35,1,1781807216,1206
20191022,20190914,2019-09-14,37,6,1001002218595,500
20191022,20190914,2019-09-14,37,6,2478637939,1384
20191022,20190822,2019-08-22,34,4,1001000823087,408
20191022,20190929,2019-09-29,39,7,1683952717,265
20191022,20190902,2019-09-02,36,1,1693921771,500
20191022,20190830,2019-08-30,35,5,1781808719,1570
20191022,20190831,2019-08-31,35,6,1656171864,500
20191022,20190913,2019-09-13,37,5,1781809788,989
20191022,20190914,2019-09-14,37,6,1656171864,500
20191022,20190824,2019-08-24,34,6,1615989293,491
20191022,20190925,2019-09-25,39,3,1804144853,500
20191022,20191003,2019-10-03,40,4,2269829235,161
20191022,20190830,2019-08-30,35,5,1001000822989,1
20191022,20191011,2019-10-11,41,5,2976786729,4
20191022,20190923,2019-09-23,39,1,1781806734,1224
20191022,20190928,2019-09-28,39,6,1001001962555,498
20191022,20191019,2019-10-19,42,6,2931323584,170
20191022,20191018,2019-10-18,42,5,3107361624,620
20191022,20191004,2019-10-04,40,5,1140173450,278
20191022,20190917,2019-09-17,38,2,3201287628,500
20191022,20190917,2019-09-17,38,2,1921421883,500
20191022,20191006,2019-10-06,40,7,1992602239,69
20191022,20190818,2019-08-18,33,7,1781810443,1085
20191022,20190829,2019-08-29,35,4,1921424720,451
20191022,20190905,2019-09-05,36,4,1781806667,1256
20191022,20190909,2019-09-09,37,1,2269829235,403
20191022,20190912,2019-09-12,37,4,1001001980328,498
20191022,20190921,2019-09-21,38,6,1001000037396,476
20191022,20190922,2019-09-22,38,7,2252326496,199
20191022,20190928,2019-09-28,39,6,731289971,499
20191022,20190919,2019-09-19,38,4,2252326496,298
20191022,20190930,2019-09-30,40,1,1140173450,300
20191022,20191011,2019-10-11,41,5,1001000196957,500
20191022,20191005,2019-10-05,40,6,731289971,500
20191022,20191013,2019-10-13,41,7,1803170283,500
20191022,20191004,2019-10-04,40,5,226864582,501
20191022,20190827,2019-08-27,35,2,1921421883,500
20191022,20190903,2019-09-03,36,2,3464284705,385
20191022,20190924,2019-09-24,39,2,1803170283,500
20191022,20190925,2019-09-25,39,3,1781807461,1367
20191022,20190928,2019-09-28,39,6,2976786729,385
20191022,20191011,2019-10-11,41,5,1921431481,485
20191022,20191017,2019-10-17,42,4,1686044523,500
20191022,20190905,2019-09-05,36,4,1921423202,300
20191022,20190817,2019-08-17,33,6,2976786729,314
20191022,20190825,2019-08-25,34,7,1781810443,842
20191022,20190825,2019-08-25,34,7,1781808471,894
20191022,20190921,2019-09-21,38,6,1781810030,998
20191022,20190903,2019-09-03,36,2,1783638386,500
20191022,20191011,2019-10-11,41,5,3464284705,500
20191022,20191014,2019-10-14,42,1,1001001877189,497
20191022,20191017,2019-10-17,42,4,3516139149,231
20191022,20190829,2019-08-29,35,4,1598232245,50
20191022,20190902,2019-09-02,36,1,1921431481,500
20191022,20190906,2019-09-06,36,5,1781808719,1548
20191022,20190914,2019-09-14,37,6,1781810443,927
20191022,20190916,2019-09-16,38,1,2931323584,266
20191022,20190930,2019-09-30,40,1,1656351064,501
20191022,20190819,2019-08-19,34,1,1759863460,856
20191022,20190821,2019-08-21,34,3,1615989293,487
20191022,20190911,2019-09-11,37,3,1001001980328,174
20191022,20190831,2019-08-31,35,6,1921425583,500
20191022,20190906,2019-09-06,36,5,1655241805,500
20191022,20190929,2019-09-29,39,7,3357604587,168
20191022,20190826,2019-08-26,35,1,1660211396,380
20191022,20191004,2019-10-04,40,5,2252326496,500
20191022,20190906,2019-09-06,36,5,3357604587,401
20191022,20190827,2019-08-27,35,2,1992602239,4999
20191022,20190921,2019-09-21,38,6,1001001962555,500
20191022,20191010,2019-10-10,41,4,1781806251,1293
20191022,20191016,2019-10-16,42,3,3464284705,500
20191022,20190925,2019-09-25,39,3,1504400350,451
20191022,20190828,2019-08-28,35,3,1781808143,1369
20191022,20190908,2019-09-08,36,7,3592397569,694
20191022,20190923,2019-09-23,39,1,3516139149,460
20191022,20190925,2019-09-25,39,3,2225130883,500
20191022,20190823,2019-08-23,34,5,1660211396,498
20191022,20190907,2019-09-07,36,6,3507123484,423
20191022,20191012,2019-10-12,41,6,1781806251,942
20191022,20191014,2019-10-14,42,1,1781810497,1286
20191022,20191004,2019-10-04,40,5,1701790981,183
20191022,20190828,2019-08-28,35,3,1781808471,1252
20191022,20190907,2019-09-07,36,6,1781808471,946
20191022,20190925,2019-09-25,39,3,2606863014,499
20191022,20190816,2019-08-16,33,5,1781807461,1364
20191022,20191022,2019-10-22,43,2,1001000197107,500
20191022,20190830,2019-08-30,35,5,1921425583,200
20191022,20190907,2019-09-07,36,6,1643982571,500
20191022,20190903,2019-09-03,36,2,2158351255,621
20191022,20190911,2019-09-11,37,3,1663272562,499
20191022,20190916,2019-09-16,38,1,1783638386,499
20191022,20191006,2019-10-06,40,7,1781810443,876
20191022,20190914,2019-09-14,37,6,2105858172,56
20191022,20190817,2019-08-17,33,6,1781807945,1072
20191022,20191020,2019-10-20,42,7,1683952717,582
20191022,20190908,2019-09-08,36,7,1542698720,270
20191022,20191006,2019-10-06,40,7,1693921771,500
20191022,20190830,2019-08-30,35,5,1504400350,493
20191022,20191015,2019-10-15,42,2,1781806909,1223
20191022,20190831,2019-08-31,35,6,3021573833,1117
20191022,20190822,2019-08-22,34,4,3021573833,1371
20191022,20190831,2019-08-31,35,6,1781807216,1063
20191022,20190929,2019-09-29,39,7,1001002030011,500
20191022,20191019,2019-10-19,42,6,1001002030011,54
20191022,20191012,2019-10-12,41,6,1921426906,501
20191022,20190930,2019-09-30,40,1,1781808703,1159
20191022,20190912,2019-09-12,37,4,1781806667,1299
20191022,20190926,2019-09-26,39,4,2153886484,342
20191022,20190829,2019-08-29,35,4,1804144853,360
20191022,20190914,2019-09-14,37,6,1693921771,494
20191022,20191002,2019-10-02,40,3,1992602239,81
20191022,20191009,2019-10-09,41,3,2105858172,407
20191022,20191014,2019-10-14,42,1,1921431481,496
20191022,20191017,2019-10-17,42,4,1781808143,1127
20191022,20190817,2019-08-17,33,6,1921425583,496
20191022,20190827,2019-08-27,35,2,1781807016,1251
20191022,20190905,2019-09-05,36,4,1656171864,499
20191022,20190915,2019-09-15,37,7,1001000286250,456
20191022,20190828,2019-08-28,35,3,1643982571,500
20191022,20190918,2019-09-18,38,3,2153886484,328
20191022,20190927,2019-09-27,39,5,3428867428,217
20191022,20191013,2019-10-13,41,7,2976786729,2
20191022,20190918,2019-09-18,38,3,1656171864,494
20191022,20190921,2019-09-21,38,6,1781810497,975
20191022,20190927,2019-09-27,39,5,1781808703,1292
20191022,20191011,2019-10-11,41,5,1001001980328,501
20191022,20191009,2019-10-09,41,3,2225130883,500
20191022,20190828,2019-08-28,35,3,1781807461,1378
20191022,20190903,2019-09-03,36,2,1781807016,1354
20191022,20190918,2019-09-18,38,3,1783638386,498
20191022,20190920,2019-09-20,38,5,1659296564,500
20191022,20190920,2019-09-20,38,5,1781808143,1224
20191022,20190830,2019-08-30,35,5,1001000037396,1007
20191022,20190909,2019-09-09,37,1,2158351255,620
20191022,20190920,2019-09-20,38,5,3592397569,958
20191022,20190929,2019-09-29,39,7,1781810030,1123
20191022,20190828,2019-08-28,35,3,3592397569,949
20191022,20190914,2019-09-14,37,6,2680486890,10
20191022,20191013,2019-10-13,41,7,1848146723,2975
20191022,20191016,2019-10-16,42,3,1781808703,1213
20191022,20190826,2019-08-26,35,1,1663272562,493
20191022,20191002,2019-10-02,40,3,1804144853,500
20191022,20190929,2019-09-29,39,7,1781810443,1135
20191022,20190826,2019-08-26,35,1,3592397569,667
20191022,20190906,2019-09-06,36,5,1663272562,500
20191022,20190929,2019-09-29,39,7,1660211396,444
20191022,20191003,2019-10-03,40,4,1781806909,747
20191022,20191015,2019-10-15,42,2,1781809819,1251
20191022,20191006,2019-10-06,40,7,2158351255,620
20191022,20191006,2019-10-06,40,7,731289971,500
20191022,20190818,2019-08-18,33,7,1781807441,1052
20191022,20190904,2019-09-04,36,3,1781808719,1251
20191022,20190906,2019-09-06,36,5,1781809788,1550
20191022,20190908,2019-09-08,36,7,1781808143,1155
20191022,20190911,2019-09-11,37,3,1781808703,1371
20191022,20191005,2019-10-05,40,6,1781806909,707
20191022,20191011,2019-10-11,41,5,1781809819,1187
20191022,20191022,2019-10-22,43,2,3201287628,167
20191022,20191001,2019-10-01,40,2,3516139149,576
20191022,20191022,2019-10-22,43,2,3428867428,258
